0;728;16;false;64;true;16;false;16;false;true;false;false;false;0.0;32.360783;0.0;0.0;
0;361;64;true;64;true;64;true;64;true;true;false;false;true;0.0;186.83865;65.297264;254.65723;
0;1110;64;true;64;true;16;true;64;true;true;true;false;true;396.84573;710.1464;0.0;0.0;
0;1223;64;true;64;true;64;true;64;true;false;true;true;false;0.0;0.0;0.0;6.0;
0;399;4;true;4;true;4;false;4;true;true;true;false;false;642.7418;0.0;0.0;0.0;
0;361;64;true;64;true;64;true;64;true;true;false;true;true;0.0;23.608154;27.11115;12.3457155;
0;1028;4;false;64;false;4;false;4;false;false;false;false;false;0.0;0.0;13.18112;30.78324;
0;399;4;true;4;true;4;false;4;true;true;true;true;false;530.5993;0.0;0.0;0.0;
0;716;64;false;16;false;16;false;16;false;true;false;false;false;0.0;61.80279;63.582195;0.0;
0;361;16;true;4;true;4;true;4;true;true;true;false;true;0.0;0.0;254.11436;0.0;
0;348;64;true;16;false;16;false;16;false;true;true;false;true;521.94366;0.0;530.81055;595.70776;
0;153;64;false;16;false;16;false;16;false;true;true;false;true;0.0;500.35095;543.31104;544.1969;
0;153;64;false;16;false;16;false;16;false;true;true;true;true;0.0;591.93115;625.417;594.57886;
0;728;16;false;16;false;16;false;64;true;true;true;false;true;0.0;553.8057;511.21634;621.5624;
0;245;4;false;64;true;4;false;4;false;true;false;false;false;829.24097;0.0;0.0;166.70374;
0;936;4;false;4;false;4;true;4;false;true;true;false;true;107.093216;0.0;0.0;0.0;
0;810;64;false;64;false;64;true;64;false;false;true;false;false;20.115664;56.367683;0.0;0.0;
0;834;64;false;16;true;16;true;16;true;true;true;false;true;0.0;974.24756;1486.2617;790.78015;
0;1097;64;false;16;false;16;false;16;false;true;true;false;true;0.0;526.25354;524.3274;0.0;
0;165;4;true;4;true;16;true;4;true;true;false;false;false;1129.583;1083.5479;1136.7982;946.55695;
0;1097;64;false;16;false;16;false;16;false;true;true;true;true;0.0;605.1928;626.7207;0.0;
0;972;64;false;64;false;64;false;64;true;false;false;false;false;0.0;0.0;30.16561;0.0;
0;1223;64;true;64;true;64;true;64;true;false;true;false;false;87.048515;256.5159;0.0;39.609127;
0;516;4;true;4;true;4;true;64;true;true;true;false;false;603.8651;1003.14417;308.55295;337.24225;
0;948;64;false;64;true;64;false;64;false;true;true;false;true;0.0;757.77094;703.73505;626.96234;
0;177;16;true;16;true;64;true;16;true;false;false;false;false;966.24036;835.0576;0.0;574.45703;
0;237;64;false;16;true;16;true;16;true;true;true;false;true;0.0;118.249466;937.4033;247.23724;
0;225;16;true;16;true;64;true;16;true;true;true;true;false;994.1643;687.01105;520.27545;255.73344;
0;399;16;false;16;false;64;true;16;false;false;true;false;false;152.56772;39.893738;38.90392;0.0;
0;165;16;true;4;false;4;false;4;false;true;true;false;false;288.95535;0.0;0.0;0.0;
0;1271;16;false;16;false;64;false;16;false;false;true;false;false;56.320145;3.2153058;0.0;14.027527;
0;225;16;true;16;true;64;true;16;true;true;true;false;false;637.9513;513.77045;38.94385;249.2696;
0;847;4;false;4;false;64;false;4;false;false;true;false;true;0.0;19.666782;0.0;0.0;
0;237;16;true;64;true;16;true;16;true;true;true;false;false;0.0;553.42847;771.88464;864.49304;
0;399;16;false;16;false;64;true;16;false;false;true;true;false;90.55736;0.0;0.4608;0.0;
0;960;16;true;64;false;16;true;16;true;true;true;true;false;32.44412;268.83514;0.0;64.74156;
0;716;16;false;64;false;16;false;16;false;true;false;true;true;0.0;0.0;0.0;24.743816;
0;237;16;true;64;true;16;true;16;true;true;true;true;false;0.0;602.3138;732.62494;954.55;
0;960;16;true;64;false;16;true;16;true;true;true;false;false;622.84143;775.8589;0.0;1169.9746;
0;753;16;true;16;true;16;false;16;true;true;true;false;true;1271.2377;392.38657;406.76257;268.7493;
0;145;64;false;64;false;64;false;16;true;true;false;false;false;928.87585;598.95715;0.0;0.0;
0;386;64;false;64;false;64;false;64;true;false;true;false;false;0.0;0.0;13.476821;0.0;
0;0;16;true;16;true;16;true;16;true;true;false;false;true;0.0;0.0;297.57785;0.0;
